order_item_id,order_id,product_id,quantity,unit_price,discount_value,line_amount
OITEM-000001142,ORD-000000264,PROD-0000025,2,241.72,0.0,483.44
OITEM-000001143,ORD-000000264,PROD-0000042,2,76.17,29.21,123.13
OITEM-000001144,ORD-000000264,PROD-0000005,2,86.86,19.09,154.63
OITEM-000001145,ORD-000000264,PROD-0000029,2,50.11,11.9,88.32
OITEM-000001146,ORD-000000264,PROD-0000097,1,46.57,3.48,43.09
OITEM-000001147,ORD-000000264,PROD-0000081,2,108.05,26.98,189.12
OITEM-000001148,ORD-000000265,PROD-0000052,2,115.75,21.55,209.95
OITEM-000001149,ORD-000000265,PROD-0000046,1,358.39,62.97,295.42
OITEM-000001150,ORD-000000266,PROD-0000114,2,121.63,24.0,219.26
OITEM-000001151,ORD-000000266,PROD-0000017,1,65.93,15.74,50.19
OITEM-000001152,ORD-000000266,PROD-0000015,1,396.62,45.25,351.37
OITEM-000001153,ORD-000000266,PROD-0000016,2,209.89,122.08,297.7
OITEM-000001154,ORD-000000266,PROD-0000062,1,67.15,12.0,55.15
OITEM-000001155,ORD-000000267,PROD-0000071,2,182.36,92.21,272.51
OITEM-000001156,ORD-000000267,PROD-0000053,1,169.51,31.92,137.59
OITEM-000001157,ORD-000000267,PROD-0000081,2,120.14,34.98,205.3
OITEM-000001158,ORD-000000267,PROD-0000049,1,161.67,12.11,149.56
OITEM-000001159,ORD-000000267,PROD-0000120,1,120.56,16.97,103.59
OITEM-000001160,ORD-000000267,PROD-0000107,2,141.69,21.93,261.45
OITEM-000001161,ORD-000000268,PROD-0000025,2,225.71,2.87,448.55
OITEM-000001162,ORD-000000268,PROD-0000110,1,306.0,0.0,306.0
OITEM-000001163,ORD-000000268,PROD-0000048,2,251.61,91.28,411.94
OITEM-000001164,ORD-000000268,PROD-0000058,1,104.93,9.24,95.69
OITEM-000001165,ORD-000000268,PROD-0000088,2,209.89,102.43,317.35
OITEM-000001166,ORD-000000268,PROD-0000022,1,166.67,59.43,107.24
OITEM-000001167,ORD-000000269,PROD-0000082,1,97.58,11.71,85.87
OITEM-000001168,ORD-000000269,PROD-0000077,1,228.75,62.65,166.1
OITEM-000001169,ORD-000000269,PROD-0000075,2,188.46,47.04,329.88
OITEM-000001170,ORD-000000269,PROD-0000028,2,83.14,15.64,150.64
OITEM-000001171,ORD-000000269,PROD-0000071,1,198.6,37.93,160.67
OITEM-000001172,ORD-000000269,PROD-0000081,2,108.16,25.31,191.01
OITEM-000001173,ORD-000000269,PROD-0000039,2,90.01,4.63,175.39
OITEM-000001174,ORD-000000270,PROD-0000055,2,42.44,7.9,76.98
OITEM-000001175,ORD-000000270,PROD-0000069,2,130.43,86.22,174.64
OITEM-000001176,ORD-000000271,PROD-0000096,1,153.51,26.37,127.14
OITEM-000001177,ORD-000000272,PROD-0000006,2,278.7,60.4,497.0
OITEM-000001178,ORD-000000272,PROD-0000013,2,184.84,103.55,266.13
OITEM-000001179,ORD-000000272,PROD-0000055,1,45.18,5.98,39.2
OITEM-000001180,ORD-000000272,PROD-0000029,2,50.29,18.68,81.9
OITEM-000001181,ORD-000000272,PROD-0000108,2,294.54,94.27,494.81
OITEM-000001182,ORD-000000273,PROD-0000093,1,94.17,11.73,82.44
OITEM-000001183,ORD-000000273,PROD-0000061,2,205.43,54.84,356.02
OITEM-000001184,ORD-000000273,PROD-0000076,1,163.73,15.63,148.1
OITEM-000001185,ORD-000000273,PROD-0000010,1,195.34,35.42,159.92
OITEM-000001186,ORD-000000273,PROD-0000064,1,332.38,45.66,286.72
OITEM-000001187,ORD-000000273,PROD-0000114,1,127.29,16.43,110.86
OITEM-000001188,ORD-000000274,PROD-0000052,1,131.87,17.06,114.81
OITEM-000001189,ORD-000000274,PROD-0000101,2,210.18,54.8,365.56
OITEM-000001190,ORD-000000274,PROD-0000087,2,77.16,11.09,143.23
OITEM-000001191,ORD-000000274,PROD-0000004,2,83.33,35.92,130.74
OITEM-000001192,ORD-000000275,PROD-0000103,2,381.22,55.95,706.49
OITEM-000001193,ORD-000000275,PROD-0000078,1,43.45,7.06,36.39
OITEM-000001194,ORD-000000276,PROD-0000080,2,382.11,63.58,700.64
OITEM-000001195,ORD-000000276,PROD-0000111,1,192.21,22.9,169.31
OITEM-000001196,ORD-000000276,PROD-0000053,2,161.53,14.69,308.37
OITEM-000001197,ORD-000000277,PROD-0000008,2,141.98,37.42,246.54
OITEM-000001198,ORD-000000277,PROD-0000116,2,197.26,0.0,394.52
OITEM-000001199,ORD-000000277,PROD-0000061,2,202.91,1.58,404.24
OITEM-000001200,ORD-000000277,PROD-0000039,2,94.21,23.62,164.8
OITEM-000001201,ORD-000000277,PROD-0000090,1,122.24,0.0,122.24
OITEM-000001202,ORD-000000278,PROD-0000010,1,193.88,22.78,171.1
OITEM-000001203,ORD-000000278,PROD-0000110,2,302.01,38.66,565.36
OITEM-000001204,ORD-000000279,PROD-0000078,1,44.57,3.28,41.29
OITEM-000001205,ORD-000000279,PROD-0000066,2,167.93,1.37,334.49
OITEM-000001206,ORD-000000280,PROD-0000055,1,43.04,1.47,41.57
OITEM-000001207,ORD-000000280,PROD-0000071,1,182.4,21.78,160.62
OITEM-000001208,ORD-000000281,PROD-0000055,2,43.74,3.71,83.77
OITEM-000001209,ORD-000000281,PROD-0000110,1,311.24,0.0,311.24
OITEM-000001210,ORD-000000281,PROD-0000019,1,278.51,7.37,271.14
OITEM-000001211,ORD-000000281,PROD-0000103,2,400.91,10.0,791.82
OITEM-000001212,ORD-000000282,PROD-0000105,2,149.99,28.5,271.48
OITEM-000001213,ORD-000000282,PROD-0000117,1,171.68,11.88,159.8
OITEM-000001214,ORD-000000282,PROD-0000081,1,111.2,9.05,102.15
OITEM-000001215,ORD-000000282,PROD-0000022,2,156.53,26.28,286.78
OITEM-000001216,ORD-000000283,PROD-0000092,1,328.17,13.37,314.8
OITEM-000001217,ORD-000000283,PROD-0000089,2,102.97,30.08,175.86
OITEM-000001218,ORD-000000283,PROD-0000042,2,77.95,5.52,150.38
OITEM-000001219,ORD-000000284,PROD-0000056,2,148.45,38.82,258.08
OITEM-000001220,ORD-000000284,PROD-0000045,2,157.81,64.3,251.32
OITEM-000001221,ORD-000000285,PROD-0000068,2,180.12,28.86,331.38
OITEM-000001222,ORD-000000285,PROD-0000017,2,60.98,12.23,109.73
OITEM-000001223,ORD-000000285,PROD-0000064,2,318.2,1.41,634.99
OITEM-000001224,ORD-000000285,PROD-0000044,1,261.23,37.93,223.3
OITEM-000001225,ORD-000000285,PROD-0000104,2,134.16,12.9,255.42
OITEM-000001226,ORD-000000286,PROD-0000007,1,211.44,35.49,175.95
OITEM-000001227,ORD-000000286,PROD-0000072,1,322.69,19.76,302.93
OITEM-000001228,ORD-000000286,PROD-0000041,1,77.25,11.71,65.54
OITEM-000001229,ORD-000000286,PROD-0000116,2,203.4,93.82,312.98
OITEM-000001230,ORD-000000287,PROD-0000006,2,281.37,107.85,454.89
OITEM-000001231,ORD-000000287,PROD-0000025,1,235.61,25.79,209.82
OITEM-000001232,ORD-000000287,PROD-0000042,1,78.75,22.69,56.06
OITEM-000001233,ORD-000000287,PROD-0000058,1,104.87,24.94,79.93
OITEM-000001234,ORD-000000287,PROD-0000099,2,83.34,39.92,126.76
OITEM-000001235,ORD-000000288,PROD-0000077,2,219.02,133.66,304.38
OITEM-000001236,ORD-000000288,PROD-0000005,1,91.67,35.8,55.87
OITEM-000001237,ORD-000000288,PROD-0000073,2,175.75,26.12,325.38
OITEM-000001238,ORD-000000289,PROD-0000021,1,88.65,21.92,66.73
OITEM-000001239,ORD-000000289,PROD-0000082,2,98.04,39.87,156.21
OITEM-000001240,ORD-000000289,PROD-0000037,1,225.25,36.63,188.62
OITEM-000001241,ORD-000000289,PROD-0000038,2,111.38,28.75,194.01
OITEM-000001242,ORD-000000290,PROD-0000011,2,383.79,310.0,457.58
OITEM-000001243,ORD-000000290,PROD-0000068,1,200.06,50.22,149.84
OITEM-000001244,ORD-000000290,PROD-0000014,2,136.68,79.78,193.58
OITEM-000001245,ORD-000000290,PROD-0000013,1,179.75,91.35,88.4
OITEM-000001246,ORD-000000291,PROD-0000041,2,81.57,25.77,137.37
OITEM-000001247,ORD-000000291,PROD-0000105,2,153.72,86.56,220.88
OITEM-000001248,ORD-000000291,PROD-0000077,1,219.07,52.92,166.15
OITEM-000001249,ORD-000000291,PROD-0000086,1,130.83,24.86,105.97
OITEM-000001250,ORD-000000291,PROD-0000102,1,177.22,47.46,129.76
OITEM-000001251,ORD-000000291,PROD-0000043,1,168.64,23.23,145.41
OITEM-000001252,ORD-000000291,PROD-0000090,2,124.07,11.52,236.62
OITEM-000001253,ORD-000000292,PROD-0000010,1,187.94,45.7,142.24
OITEM-000001254,ORD-000000292,PROD-0000062,1,66.07,6.36,59.71
OITEM-000001255,ORD-000000292,PROD-0000004,1,80.43,32.47,47.96
OITEM-000001256,ORD-000000292,PROD-0000105,2,166.14,116.36,215.92
OITEM-000001257,ORD-000000292,PROD-0000063,1,146.59,12.06,134.53
OITEM-000001258,ORD-000000293,PROD-0000078,2,45.91,17.57,74.25
OITEM-000001259,ORD-000000293,PROD-0000050,2,110.97,58.96,162.98
OITEM-000001260,ORD-000000293,PROD-0000028,2,77.03,41.91,112.15
OITEM-000001261,ORD-000000293,PROD-0000100,1,107.6,31.75,75.85
OITEM-000001262,ORD-000000293,PROD-0000002,1,119.92,21.72,98.2
OITEM-000001263,ORD-000000293,PROD-0000033,2,121.87,71.14,172.6
OITEM-000001264,ORD-000000293,PROD-0000054,2,154.18,79.56,228.8
OITEM-000001265,ORD-000000293,PROD-0000017,1,65.52,29.16,36.36
OITEM-000001266,ORD-000000294,PROD-0000109,1,233.99,1.91,232.08
OITEM-000001267,ORD-000000295,PROD-0000102,1,170.35,32.65,137.7
OITEM-000001268,ORD-000000295,PROD-0000091,2,226.17,4.25,448.09
OITEM-000001269,ORD-000000295,PROD-0000087,2,75.25,0.0,150.5
OITEM-000001270,ORD-000000295,PROD-0000035,2,174.06,85.74,262.38
OITEM-000001271,ORD-000000295,PROD-0000101,1,190.78,9.59,181.19
OITEM-000001272,ORD-000000295,PROD-0000053,2,151.6,29.85,273.35
OITEM-000001273,ORD-000000295,PROD-0000004,1,89.36,12.04,77.32
OITEM-000001274,ORD-000000295,PROD-0000044,1,260.94,75.2,185.74
OITEM-000001275,ORD-000000296,PROD-0000100,1,110.93,31.45,79.48
OITEM-000001276,ORD-000000296,PROD-0000114,2,131.92,50.04,213.8
OITEM-000001277,ORD-000000296,PROD-0000025,2,230.97,0.0,461.94
OITEM-000001278,ORD-000000296,PROD-0000101,2,205.21,86.74,323.68
OITEM-000001279,ORD-000000297,PROD-0000021,1,89.75,4.08,85.67
OITEM-000001280,ORD-000000297,PROD-0000102,2,172.17,70.76,273.58
OITEM-000001281,ORD-000000297,PROD-0000104,2,134.06,38.02,230.1
OITEM-000001282,ORD-000000297,PROD-0000117,2,173.59,53.7,293.48
OITEM-000001283,ORD-000000297,PROD-0000003,2,189.18,57.12,321.24
OITEM-000001284,ORD-000000297,PROD-0000110,2,299.24,50.17,548.31
OITEM-000001285,ORD-000000298,PROD-0000076,1,174.52,12.5,162.02
OITEM-000001286,ORD-000000298,PROD-0000119,2,373.09,0.0,746.18
OITEM-000001287,ORD-000000298,PROD-0000025,1,250.4,0.0,250.4
OITEM-000001288,ORD-000000298,PROD-0000069,1,128.0,26.63,101.37
OITEM-000001289,ORD-000000298,PROD-0000096,2,156.61,77.18,236.04
OITEM-000001290,ORD-000000298,PROD-0000026,1,291.59,55.68,235.91
OITEM-000001291,ORD-000000298,PROD-0000030,2,199.33,51.32,347.34
OITEM-000001292,ORD-000000298,PROD-0000005,1,94.07,10.0,84.07
OITEM-000001293,ORD-000000299,PROD-0000074,2,244.03,55.28,432.78
OITEM-000001294,ORD-000000299,PROD-0000087,1,76.11,4.01,72.1
OITEM-000001295,ORD-000000299,PROD-0000094,2,235.82,131.57,340.07
OITEM-000001296,ORD-000000299,PROD-0000060,1,105.12,3.89,101.23
OITEM-000001297,ORD-000000300,PROD-0000112,2,198.77,54.23,343.31
OITEM-000001298,ORD-000000300,PROD-0000100,2,104.62,42.57,166.67
OITEM-000001299,ORD-000000301,PROD-0000079,1,424.28,53.89,370.39
OITEM-000001300,ORD-000000302,PROD-0000044,1,260.84,37.55,223.29
OITEM-000001301,ORD-000000302,PROD-0000118,1,185.04,24.93,160.11
OITEM-000001302,ORD-000000303,PROD-0000015,1,357.87,87.59,270.28
OITEM-000001303,ORD-000000304,PROD-0000104,2,125.15,56.97,193.33
OITEM-000001304,ORD-000000304,PROD-0000077,2,231.83,88.07,375.59
OITEM-000001305,ORD-000000304,PROD-0000047,1,70.96,2.34,68.62
OITEM-000001306,ORD-000000305,PROD-0000058,2,100.03,14.5,185.56
OITEM-000001307,ORD-000000305,PROD-0000083,1,243.8,33.32,210.48
OITEM-000001308,ORD-000000305,PROD-0000114,2,127.66,23.18,232.14
OITEM-000001309,ORD-000000305,PROD-0000038,2,107.13,0.0,214.26
OITEM-000001310,ORD-000000305,PROD-0000064,2,332.77,0.0,665.54
OITEM-000001311,ORD-000000305,PROD-0000039,1,98.04,12.25,85.79
OITEM-000001312,ORD-000000305,PROD-0000050,1,118.82,17.41,101.41
OITEM-000001313,ORD-000000306,PROD-0000009,1,270.87,53.68,217.19
OITEM-000001314,ORD-000000306,PROD-0000060,1,104.33,16.51,87.82
OITEM-000001315,ORD-000000307,PROD-0000100,2,112.82,38.42,187.22
OITEM-000001316,ORD-000000307,PROD-0000071,2,198.84,95.87,301.81
OITEM-000001317,ORD-000000307,PROD-0000102,1,176.17,44.34,131.83
OITEM-000001318,ORD-000000307,PROD-0000081,2,117.08,32.28,201.88
OITEM-000001319,ORD-000000307,PROD-0000022,1,171.0,53.89,117.11
OITEM-000001320,ORD-000000307,PROD-0000019,1,262.63,25.59,237.04
OITEM-000001321,ORD-000000307,PROD-0000033,2,111.8,29.08,194.52
OITEM-000001322,ORD-000000307,PROD-0000095,1,207.0,21.4,185.6
OITEM-000001323,ORD-000000308,PROD-0000074,1,222.38,16.06,206.32
OITEM-000001324,ORD-000000308,PROD-0000072,1,326.77,0.0,326.77
OITEM-000001325,ORD-000000308,PROD-0000036,2,154.64,2.39,306.89
OITEM-000001326,ORD-000000308,PROD-0000013,2,171.61,114.75,228.47
OITEM-000001327,ORD-000000308,PROD-0000034,1,188.33,36.64,151.69
OITEM-000001328,ORD-000000308,PROD-0000095,2,206.37,46.45,366.29
OITEM-000001329,ORD-000000309,PROD-0000108,2,281.29,88.76,473.82
OITEM-000001330,ORD-000000310,PROD-0000078,2,44.89,10.26,79.52
OITEM-000001331,ORD-000000310,PROD-0000114,1,122.28,15.48,106.8
OITEM-000001332,ORD-000000310,PROD-0000101,2,191.99,35.18,348.8
OITEM-000001333,ORD-000000310,PROD-0000035,1,176.75,37.24,139.51
OITEM-000001334,ORD-000000310,PROD-0000091,2,218.56,19.67,417.45
OITEM-000001335,ORD-000000310,PROD-0000107,2,135.73,27.35,244.11
OITEM-000001336,ORD-000000311,PROD-0000074,2,246.14,64.32,427.96
OITEM-000001337,ORD-000000311,PROD-0000069,2,135.25,61.14,209.36
OITEM-000001338,ORD-000000311,PROD-0000021,2,92.28,34.89,149.67
OITEM-000001339,ORD-000000311,PROD-0000026,1,281.72,33.48,248.24
OITEM-000001340,ORD-000000311,PROD-0000041,1,83.26,8.68,74.58
OITEM-000001341,ORD-000000311,PROD-0000117,1,160.69,15.46,145.23
OITEM-000001342,ORD-000000311,PROD-0000001,2,107.24,30.02,184.46
OITEM-000001343,ORD-000000312,PROD-0000017,1,64.15,18.13,46.02
OITEM-000001344,ORD-000000312,PROD-0000099,1,79.66,12.79,66.87
OITEM-000001345,ORD-000000312,PROD-0000052,1,123.88,11.91,111.97
OITEM-000001346,ORD-000000313,PROD-0000119,2,394.95,0.0,789.9
OITEM-000001347,ORD-000000314,PROD-0000107,1,137.23,23.0,114.23
OITEM-000001348,ORD-000000314,PROD-0000111,1,212.02,11.85,200.17
OITEM-000001349,ORD-000000314,PROD-0000032,1,61.23,0.0,61.23
OITEM-000001350,ORD-000000314,PROD-0000015,1,373.67,23.37,350.3
OITEM-000001351,ORD-000000314,PROD-0000049,2,167.11,31.87,302.35
OITEM-000001352,ORD-000000314,PROD-0000108,2,275.3,42.77,507.83
OITEM-000001353,ORD-000000314,PROD-0000054,1,142.52,14.88,127.64
OITEM-000001354,ORD-000000314,PROD-0000081,2,106.84,31.83,181.85
OITEM-000001355,ORD-000000315,PROD-0000038,2,106.11,0.0,212.22
OITEM-000001356,ORD-000000315,PROD-0000063,1,134.75,15.56,119.19
OITEM-000001357,ORD-000000315,PROD-0000017,1,65.53,18.98,46.55
OITEM-000001358,ORD-000000315,PROD-0000113,1,38.96,10.64,28.32
OITEM-000001359,ORD-000000316,PROD-0000112,2,180.78,105.27,256.29
OITEM-000001360,ORD-000000316,PROD-0000003,2,194.7,143.75,245.65
OITEM-000001361,ORD-000000316,PROD-0000056,2,150.03,84.58,215.48
OITEM-000001362,ORD-000000316,PROD-0000050,1,112.99,25.52,87.47
OITEM-000001363,ORD-000000316,PROD-0000036,1,157.51,30.22,127.29
OITEM-000001364,ORD-000000316,PROD-0000120,2,124.51,33.34,215.68
OITEM-000001365,ORD-000000317,PROD-0000035,2,191.52,103.54,279.5
OITEM-000001366,ORD-000000317,PROD-0000054,1,143.49,30.57,112.92
OITEM-000001367,ORD-000000317,PROD-0000021,1,89.05,31.87,57.18
OITEM-000001368,ORD-000000318,PROD-0000047,1,74.87,6.02,68.85
OITEM-000001369,ORD-000000318,PROD-0000025,2,223.54,86.52,360.56
OITEM-000001370,ORD-000000318,PROD-0000110,2,280.86,71.03,490.69
OITEM-000001371,ORD-000000318,PROD-0000065,2,125.38,50.63,200.13
OITEM-000001372,ORD-000000318,PROD-0000114,2,126.7,82.2,171.2
OITEM-000001373,ORD-000000318,PROD-0000090,2,124.86,21.43,228.29
OITEM-000001374,ORD-000000318,PROD-0000042,1,78.1,16.6,61.5
OITEM-000001375,ORD-000000319,PROD-0000078,1,41.76,2.65,39.11
OITEM-000001376,ORD-000000319,PROD-0000001,1,107.1,4.63,102.47
OITEM-000001377,ORD-000000319,PROD-0000064,2,327.09,17.14,637.04
OITEM-000001378,ORD-000000319,PROD-0000094,2,241.44,52.81,430.07
OITEM-000001379,ORD-000000320,PROD-0000079,2,421.15,45.3,797.0
OITEM-000001380,ORD-000000320,PROD-0000066,2,178.45,16.53,340.37
OITEM-000001381,ORD-000000320,PROD-0000018,1,179.2,22.17,157.03
OITEM-000001382,ORD-000000321,PROD-0000075,1,185.01,6.22,178.79
OITEM-000001383,ORD-000000321,PROD-0000092,2,336.98,21.95,652.01
OITEM-000001384,ORD-000000321,PROD-0000091,2,236.02,11.54,460.5
OITEM-000001385,ORD-000000322,PROD-0000058,2,95.25,11.05,179.45
OITEM-000001386,ORD-000000323,PROD-0000005,2,93.86,23.87,163.85
OITEM-000001387,ORD-000000323,PROD-0000112,2,198.13,15.08,381.18
OITEM-000001388,ORD-000000324,PROD-0000036,1,155.15,4.57,150.58
OITEM-000001389,ORD-000000324,PROD-0000116,2,200.67,11.56,389.78
OITEM-000001390,ORD-000000324,PROD-0000030,2,205.62,21.01,390.23
OITEM-000001391,ORD-000000325,PROD-0000072,2,336.19,0.0,672.38
OITEM-000001392,ORD-000000325,PROD-0000015,2,398.62,79.6,717.64
OITEM-000001393,ORD-000000326,PROD-0000074,2,240.13,57.7,422.56
OITEM-000001394,ORD-000000326,PROD-0000014,2,144.81,32.51,257.11
OITEM-000001395,ORD-000000326,PROD-0000041,1,80.54,4.12,76.42
OITEM-000001396,ORD-000000326,PROD-0000002,1,125.72,7.98,117.74
OITEM-000001397,ORD-000000326,PROD-0000066,2,166.78,0.0,333.56
OITEM-000001398,ORD-000000327,PROD-0000019,1,278.24,0.0,278.24
OITEM-000001399,ORD-000000327,PROD-0000114,2,127.44,20.48,234.4
OITEM-000001400,ORD-000000327,PROD-0000032,2,59.86,6.22,113.5
OITEM-000001401,ORD-000000327,PROD-0000049,2,170.03,16.5,323.56
OITEM-000001402,ORD-000000327,PROD-0000001,1,107.19,13.33,93.86
OITEM-000001403,ORD-000000327,PROD-0000064,1,332.13,35.5,296.63
OITEM-000001404,ORD-000000327,PROD-0000021,1,91.94,15.14,76.8
OITEM-000001405,ORD-000000327,PROD-0000030,2,186.15,54.49,317.81
OITEM-000001406,ORD-000000328,PROD-0000052,1,115.62,16.81,98.81
OITEM-000001407,ORD-000000328,PROD-0000035,1,171.77,37.13,134.64
OITEM-000001408,ORD-000000328,PROD-0000115,2,347.19,26.3,668.08
OITEM-000001409,ORD-000000328,PROD-0000046,2,358.93,6.9,710.96
OITEM-000001410,ORD-000000328,PROD-0000065,2,121.84,30.98,212.7
OITEM-000001411,ORD-000000329,PROD-0000040,1,175.44,39.22,136.22
OITEM-000001412,ORD-000000329,PROD-0000058,2,98.5,30.34,166.66
OITEM-000001413,ORD-000000329,PROD-0000088,1,190.41,39.9,150.51
OITEM-000001414,ORD-000000330,PROD-0000098,2,109.57,62.35,156.79
OITEM-000001415,ORD-000000330,PROD-0000079,2,389.1,109.8,668.4
OITEM-000001416,ORD-000000330,PROD-0000084,1,111.66,22.92,88.74
OITEM-000001417,ORD-000000330,PROD-0000003,2,183.1,83.37,282.83
OITEM-000001418,ORD-000000330,PROD-0000009,2,277.2,68.3,486.1
OITEM-000001419,ORD-000000330,PROD-0000094,2,248.66,121.65,375.67
OITEM-000001420,ORD-000000330,PROD-0000102,1,176.05,22.97,153.08
OITEM-000001421,ORD-000000330,PROD-0000116,1,218.14,24.17,193.97
OITEM-000001422,ORD-000000331,PROD-0000093,2,99.21,6.25,192.17
OITEM-000001423,ORD-000000331,PROD-0000082,1,98.72,12.8,85.92
OITEM-000001424,ORD-000000331,PROD-0000064,1,332.96,15.72,317.24
OITEM-000001425,ORD-000000331,PROD-0000110,2,316.55,15.23,617.87
OITEM-000001426,ORD-000000331,PROD-0000014,1,147.77,11.81,135.96
OITEM-000001427,ORD-000000331,PROD-0000088,1,207.98,40.62,167.36
OITEM-000001428,ORD-000000331,PROD-0000109,1,217.09,8.36,208.73
OITEM-000001429,ORD-000000332,PROD-0000029,1,50.08,8.8,41.28
OITEM-000001430,ORD-000000332,PROD-0000113,1,36.33,7.0,29.33
OITEM-000001431,ORD-000000332,PROD-0000076,2,158.03,53.21,262.85
OITEM-000001432,ORD-000000332,PROD-0000094,2,255.15,82.32,427.98
OITEM-000001433,ORD-000000332,PROD-0000111,2,205.0,38.58,371.42
OITEM-000001434,ORD-000000333,PROD-0000101,2,190.56,44.81,336.31
OITEM-000001435,ORD-000000333,PROD-0000091,2,213.74,23.44,404.04
OITEM-000001436,ORD-000000334,PROD-0000008,1,136.06,19.11,116.95
OITEM-000001437,ORD-000000334,PROD-0000039,1,86.36,7.06,79.3
OITEM-000001438,ORD-000000335,PROD-0000020,2,143.42,32.84,254.0
OITEM-000001439,ORD-000000335,PROD-0000052,2,120.71,26.88,214.54
OITEM-000001440,ORD-000000336,PROD-0000031,2,187.57,23.1,352.04
OITEM-000001441,ORD-000000337,PROD-0000027,1,130.43,24.2,106.23
OITEM-000001442,ORD-000000337,PROD-0000025,2,241.31,52.84,429.78
OITEM-000001443,ORD-000000337,PROD-0000067,1,181.73,33.98,147.75
OITEM-000001444,ORD-000000337,PROD-0000073,2,172.89,35.3,310.48
OITEM-000001445,ORD-000000338,PROD-0000113,2,36.94,11.55,62.33
OITEM-000001446,ORD-000000338,PROD-0000069,1,120.89,18.25,102.64
OITEM-000001447,ORD-000000339,PROD-0000082,2,97.34,32.8,161.88
OITEM-000001448,ORD-000000339,PROD-0000044,1,257.37,37.08,220.29
OITEM-000001449,ORD-000000339,PROD-0000078,2,44.14,7.92,80.36
OITEM-000001450,ORD-000000339,PROD-0000052,2,119.28,28.23,210.33
OITEM-000001451,ORD-000000339,PROD-0000109,2,212.33,15.8,408.86
OITEM-000001452,ORD-000000340,PROD-0000076,2,158.24,58.7,257.78
OITEM-000001453,ORD-000000340,PROD-0000115,1,321.51,40.51,281.0
OITEM-000001454,ORD-000000340,PROD-0000029,1,47.6,11.6,36.0
OITEM-000001455,ORD-000000340,PROD-0000036,1,152.85,0.0,152.85
OITEM-000001456,ORD-000000340,PROD-0000080,2,425.8,0.0,851.6
OITEM-000001457,ORD-000000340,PROD-0000110,1,285.96,0.0,285.96
OITEM-000001458,ORD-000000340,PROD-0000069,2,132.5,65.5,199.5
OITEM-000001459,ORD-000000341,PROD-0000053,2,169.46,69.1,269.82
OITEM-000001460,ORD-000000341,PROD-0000118,1,200.11,17.81,182.3
OITEM-000001461,ORD-000000341,PROD-0000078,2,44.54,9.04,80.04
OITEM-000001462,ORD-000000342,PROD-0000100,1,102.57,22.86,79.71
OITEM-000001463,ORD-000000342,PROD-0000066,1,172.67,23.23,149.44
OITEM-000001464,ORD-000000342,PROD-0000057,1,107.63,2.21,105.42
OITEM-000001465,ORD-000000342,PROD-0000038,2,107.54,19.44,195.64
OITEM-000001466,ORD-000000342,PROD-0000005,1,92.26,20.42,71.84
OITEM-000001467,ORD-000000342,PROD-0000052,1,119.65,2.56,117.09
OITEM-000001468,ORD-000000342,PROD-0000004,1,82.26,19.12,63.14
OITEM-000001469,ORD-000000342,PROD-0000033,2,125.41,47.5,203.32
OITEM-000001470,ORD-000000343,PROD-0000009,1,277.14,89.01,188.13
OITEM-000001471,ORD-000000344,PROD-0000064,1,299.92,9.19,290.73
OITEM-000001472,ORD-000000344,PROD-0000114,2,120.72,6.74,234.7
OITEM-000001473,ORD-000000345,PROD-0000074,2,229.86,57.84,401.88
OITEM-000001474,ORD-000000345,PROD-0000096,2,147.43,85.56,209.3
OITEM-000001475,ORD-000000346,PROD-0000115,2,330.03,30.34,629.72
OITEM-000001476,ORD-000000346,PROD-0000085,1,77.65,19.25,58.4
OITEM-000001477,ORD-000000346,PROD-0000107,2,152.37,23.33,281.41
OITEM-000001478,ORD-000000346,PROD-0000026,1,282.35,56.71,225.64
OITEM-000001479,ORD-000000346,PROD-0000100,2,108.42,62.09,154.75
OITEM-000001480,ORD-000000346,PROD-0000087,1,71.38,6.16,65.22
OITEM-000001481,ORD-000000346,PROD-0000119,2,385.07,37.7,732.44
OITEM-000001482,ORD-000000346,PROD-0000023,1,97.59,24.0,73.59
OITEM-000001483,ORD-000000347,PROD-0000083,1,224.65,31.35,193.3
OITEM-000001484,ORD-000000348,PROD-0000019,1,287.17,56.42,230.75
OITEM-000001485,ORD-000000348,PROD-0000034,2,194.97,147.13,242.81
OITEM-000001486,ORD-000000349,PROD-0000064,2,326.93,112.89,540.97
