event_id,customer_id,event_date,event_type,device_type,session_duration,page_views,add_to_cart_flag,checkout_start_flag,purchase_flag
EVT-00000001564,CUST-0000066,2024-07-14,product_view,desktop,5.09,12,0,0,0
EVT-00000001565,CUST-0000066,2023-01-18,checkout_start,mobile,9.04,6,1,1,0
EVT-00000001566,CUST-0000066,2024-06-16,campaign_click,mobile,7.66,11,0,0,0
EVT-00000001567,CUST-0000066,2024-02-08,app_open,mobile,12.61,2,1,0,0
EVT-00000001568,CUST-0000066,2024-07-29,page_view,mobile,6.66,5,0,0,0
EVT-00000001569,CUST-0000066,2023-12-27,checkout_start,mobile,10.15,6,1,1,0
EVT-00000001570,CUST-0000066,2025-12-25,page_view,mobile,5.95,10,0,0,0
EVT-00000001571,CUST-0000066,2025-02-13,wishlist,mobile,3.16,6,0,0,0
EVT-00000001572,CUST-0000066,2024-08-04,page_view,desktop,7.51,9,0,0,0
EVT-00000001573,CUST-0000066,2025-06-25,page_view,mobile,6.13,6,0,0,0
EVT-00000001574,CUST-0000066,2024-03-24,checkout_start,mobile,5.48,13,1,1,1
EVT-00000001575,CUST-0000066,2025-07-14,app_open,mobile,6.13,6,0,0,0
EVT-00000001576,CUST-0000066,2025-07-25,page_view,desktop,5.96,14,0,0,0
EVT-00000001577,CUST-0000066,2023-07-11,product_view,desktop,9.39,14,0,0,0
EVT-00000001578,CUST-0000066,2025-09-20,product_view,mobile,8.88,8,0,0,0
EVT-00000001579,CUST-0000066,2024-03-10,wishlist,desktop,10.72,9,0,0,0
EVT-00000001580,CUST-0000066,2023-11-01,app_open,mobile,8.89,4,0,0,0
EVT-00000001581,CUST-0000066,2023-06-21,product_view,mobile,7.68,3,0,0,0
EVT-00000001582,CUST-0000066,2025-04-03,product_view,mobile,3.43,9,0,0,0
EVT-00000001583,CUST-0000066,2025-10-12,page_view,mobile,5.49,3,0,0,0
EVT-00000001584,CUST-0000066,2024-08-25,add_to_cart,mobile,8.21,3,1,1,0
EVT-00000001585,CUST-0000067,2023-11-28,page_view,mobile,6.07,14,1,0,0
EVT-00000001586,CUST-0000067,2024-12-06,product_view,mobile,4.01,8,0,0,0
EVT-00000001587,CUST-0000067,2023-03-31,page_view,mobile,6.59,9,0,0,0
EVT-00000001588,CUST-0000067,2025-03-29,product_view,mobile,12.21,6,0,0,0
EVT-00000001589,CUST-0000067,2024-12-17,app_open,mobile,3.86,10,0,0,0
EVT-00000001590,CUST-0000067,2023-07-20,product_view,mobile,13.02,7,1,0,0
EVT-00000001591,CUST-0000067,2024-05-28,wishlist,mobile,3.63,5,0,0,0
EVT-00000001592,CUST-0000067,2024-09-04,page_view,desktop,4.97,9,1,0,0
EVT-00000001593,CUST-0000067,2025-07-01,page_view,mobile,3.56,10,0,0,0
EVT-00000001594,CUST-0000067,2024-04-15,product_view,mobile,6.67,6,0,0,0
EVT-00000001595,CUST-0000067,2024-08-07,add_to_cart,mobile,6.2,12,1,1,0
EVT-00000001596,CUST-0000067,2024-03-07,add_to_cart,mobile,6.49,12,1,0,0
EVT-00000001597,CUST-0000067,2023-08-10,wishlist,mobile,9.55,1,0,0,0
EVT-00000001598,CUST-0000067,2024-03-26,app_open,mobile,7.17,6,0,0,0
EVT-00000001599,CUST-0000067,2023-05-11,page_view,mobile,8.3,6,0,0,0
EVT-00000001600,CUST-0000067,2024-02-23,add_to_cart,mobile,6.24,4,1,0,0
EVT-00000001601,CUST-0000067,2024-10-23,campaign_click,mobile,8.05,2,0,0,0
EVT-00000001602,CUST-0000067,2023-02-26,add_to_cart,desktop,8.86,8,1,1,0
EVT-00000001603,CUST-0000067,2025-01-13,product_view,mobile,6.15,10,0,0,0
EVT-00000001604,CUST-0000067,2024-01-27,page_view,desktop,8.34,10,0,0,0
EVT-00000001605,CUST-0000067,2023-03-15,wishlist,desktop,8.86,9,1,1,1
EVT-00000001606,CUST-0000067,2025-01-06,wishlist,tablet,1.57,5,0,0,0
EVT-00000001607,CUST-0000067,2023-12-10,product_view,desktop,6.37,5,0,0,0
EVT-00000001608,CUST-0000067,2023-02-02,wishlist,mobile,8.59,8,0,0,0
EVT-00000001609,CUST-0000067,2024-08-17,add_to_cart,mobile,5.23,6,1,1,0
EVT-00000001610,CUST-0000067,2023-07-24,page_view,mobile,4.98,12,0,0,0
EVT-00000001611,CUST-0000067,2023-08-10,product_view,mobile,6.19,6,0,0,0
EVT-00000001612,CUST-0000067,2023-10-28,product_view,mobile,9.85,10,0,0,0
EVT-00000001613,CUST-0000067,2025-07-30,wishlist,mobile,7.28,10,0,0,0
EVT-00000001614,CUST-0000067,2024-03-07,page_view,desktop,5.27,7,0,0,0
EVT-00000001615,CUST-0000067,2023-10-06,product_view,mobile,5.51,6,0,0,0
EVT-00000001616,CUST-0000067,2024-02-15,page_view,mobile,10.25,8,0,0,0
EVT-00000001617,CUST-0000067,2024-07-30,checkout_start,desktop,11.62,1,1,1,0
EVT-00000001618,CUST-0000067,2025-09-26,page_view,mobile,7.26,2,0,0,0
EVT-00000001619,CUST-0000067,2025-11-12,page_view,mobile,5.06,7,1,1,0
EVT-00000001620,CUST-0000067,2023-10-12,checkout_start,mobile,6.11,5,1,1,1
EVT-00000001621,CUST-0000067,2025-10-21,purchase,mobile,4.74,10,1,1,1
EVT-00000001622,CUST-0000067,2025-01-08,page_view,mobile,4.52,2,0,0,0
EVT-00000001623,CUST-0000067,2023-12-17,page_view,desktop,8.58,8,0,0,0
EVT-00000001624,CUST-0000067,2025-09-21,checkout_start,desktop,7.44,9,1,1,1
EVT-00000001625,CUST-0000067,2023-03-28,page_view,mobile,9.95,13,0,0,0
EVT-00000001626,CUST-0000068,2023-06-16,add_to_cart,mobile,4.19,5,1,1,0
EVT-00000001627,CUST-0000068,2024-04-29,product_view,mobile,7.9,5,1,1,0
EVT-00000001628,CUST-0000068,2023-09-27,product_view,desktop,3.59,13,0,0,0
EVT-00000001629,CUST-0000068,2025-11-26,purchase,desktop,4.14,14,1,1,1
EVT-00000001630,CUST-0000068,2024-01-20,add_to_cart,mobile,5.05,4,1,0,0
EVT-00000001631,CUST-0000068,2024-01-13,product_view,mobile,0.2,1,0,0,0
EVT-00000001632,CUST-0000068,2025-04-01,page_view,mobile,0.2,9,0,0,0
EVT-00000001633,CUST-0000068,2025-12-02,app_open,mobile,3.53,6,0,0,0
EVT-00000001634,CUST-0000068,2023-11-30,page_view,mobile,2.56,3,0,0,0
EVT-00000001635,CUST-0000068,2024-11-25,page_view,desktop,2.55,7,0,0,0
EVT-00000001636,CUST-0000068,2024-07-25,add_to_cart,mobile,7.09,10,1,0,0
EVT-00000001637,CUST-0000068,2025-12-17,product_view,tablet,1.43,11,1,0,0
EVT-00000001638,CUST-0000068,2024-07-22,checkout_start,mobile,3.32,13,1,1,0
EVT-00000001639,CUST-0000068,2024-09-13,campaign_click,mobile,2.08,7,0,0,0
EVT-00000001640,CUST-0000068,2024-01-04,app_open,desktop,5.43,13,0,0,0
EVT-00000001641,CUST-0000068,2024-10-21,checkout_start,mobile,4.8,4,1,1,0
EVT-00000001642,CUST-0000068,2025-03-17,page_view,mobile,5.12,12,0,0,0
EVT-00000001643,CUST-0000069,2024-06-19,app_open,tablet,4.7,3,1,1,0
EVT-00000001644,CUST-0000069,2025-11-24,page_view,mobile,9.71,4,0,0,0
EVT-00000001645,CUST-0000069,2023-11-09,page_view,mobile,9.76,7,0,0,0
EVT-00000001646,CUST-0000069,2023-09-18,page_view,desktop,16.13,8,0,0,0
EVT-00000001647,CUST-0000069,2025-06-28,app_open,mobile,14.0,10,0,0,0
EVT-00000001648,CUST-0000069,2024-05-16,campaign_click,mobile,11.23,7,0,0,0
EVT-00000001649,CUST-0000069,2023-02-14,campaign_click,mobile,6.87,1,0,0,0
EVT-00000001650,CUST-0000069,2025-05-12,campaign_click,mobile,1.3,7,0,0,0
EVT-00000001651,CUST-0000069,2023-10-02,product_view,desktop,8.17,8,0,0,0
EVT-00000001652,CUST-0000069,2025-12-07,add_to_cart,desktop,8.68,12,1,1,1
EVT-00000001653,CUST-0000069,2023-01-19,page_view,mobile,8.53,1,0,0,0
EVT-00000001654,CUST-0000069,2025-11-10,page_view,mobile,8.32,9,0,0,0
EVT-00000001655,CUST-0000069,2024-03-05,app_open,desktop,7.21,10,0,0,0
EVT-00000001656,CUST-0000069,2023-06-28,product_view,mobile,8.98,8,1,0,0
EVT-00000001657,CUST-0000069,2024-05-23,page_view,mobile,11.38,13,0,0,0
EVT-00000001658,CUST-0000069,2025-10-16,purchase,mobile,13.14,9,1,1,1
EVT-00000001659,CUST-0000069,2025-11-19,wishlist,mobile,9.47,9,0,0,0
EVT-00000001660,CUST-0000069,2024-07-26,checkout_start,mobile,6.71,13,1,1,0
EVT-00000001661,CUST-0000069,2025-10-03,wishlist,tablet,8.08,1,0,0,0
EVT-00000001662,CUST-0000069,2025-11-23,add_to_cart,mobile,11.84,10,1,0,0
EVT-00000001663,CUST-0000069,2024-04-27,product_view,mobile,6.12,11,1,0,0
EVT-00000001664,CUST-0000069,2024-03-15,product_view,mobile,8.06,13,0,0,0
EVT-00000001665,CUST-0000069,2025-07-15,page_view,mobile,9.6,10,1,1,0
EVT-00000001666,CUST-0000069,2024-09-29,page_view,tablet,7.47,5,1,1,1
EVT-00000001667,CUST-0000069,2025-12-06,product_view,desktop,6.24,8,0,0,0
EVT-00000001668,CUST-0000069,2025-07-30,page_view,desktop,11.47,1,0,0,0
EVT-00000001669,CUST-0000069,2025-05-18,campaign_click,mobile,5.5,5,0,0,0
EVT-00000001670,CUST-0000069,2025-05-10,purchase,mobile,8.28,7,1,1,1
EVT-00000001671,CUST-0000069,2024-08-31,product_view,mobile,6.99,6,1,1,1
EVT-00000001672,CUST-0000069,2023-09-21,wishlist,mobile,10.21,3,0,0,0
EVT-00000001673,CUST-0000069,2025-04-22,page_view,mobile,12.13,5,1,0,0
EVT-00000001674,CUST-0000069,2025-03-24,campaign_click,desktop,10.56,12,0,0,0
EVT-00000001675,CUST-0000069,2024-12-06,product_view,mobile,0.2,10,0,0,0
EVT-00000001676,CUST-0000069,2023-08-12,product_view,desktop,2.97,9,0,0,0
EVT-00000001677,CUST-0000070,2024-02-28,page_view,desktop,6.57,3,1,0,0
EVT-00000001678,CUST-0000070,2025-07-13,page_view,desktop,8.84,1,0,0,0
EVT-00000001679,CUST-0000070,2024-09-19,add_to_cart,mobile,3.66,5,1,0,0
EVT-00000001680,CUST-0000070,2024-09-09,page_view,desktop,9.85,14,0,0,0
EVT-00000001681,CUST-0000070,2023-02-01,page_view,desktop,1.8,2,0,0,0
EVT-00000001682,CUST-0000070,2025-11-27,page_view,desktop,5.68,12,0,0,0
EVT-00000001683,CUST-0000070,2023-11-08,add_to_cart,mobile,5.03,12,1,1,0
EVT-00000001684,CUST-0000070,2025-11-02,product_view,mobile,3.53,8,0,0,0
EVT-00000001685,CUST-0000070,2024-04-10,app_open,desktop,7.08,5,0,0,0
EVT-00000001686,CUST-0000070,2025-06-18,app_open,mobile,8.48,7,0,0,0
EVT-00000001687,CUST-0000070,2025-01-09,app_open,mobile,9.18,2,1,0,0
EVT-00000001688,CUST-0000070,2025-08-17,campaign_click,mobile,4.21,1,0,0,0
EVT-00000001689,CUST-0000070,2023-01-31,page_view,mobile,10.77,9,0,0,0
EVT-00000001690,CUST-0000070,2023-06-13,wishlist,mobile,8.39,3,1,1,1
EVT-00000001691,CUST-0000070,2024-10-24,add_to_cart,mobile,7.44,7,1,1,0
EVT-00000001692,CUST-0000070,2024-06-19,wishlist,mobile,4.59,6,1,0,0
EVT-00000001693,CUST-0000070,2023-01-09,checkout_start,mobile,9.45,9,1,1,0
EVT-00000001694,CUST-0000070,2025-03-13,app_open,mobile,8.21,16,0,0,0
EVT-00000001695,CUST-0000070,2024-03-31,wishlist,mobile,7.15,5,0,0,0
EVT-00000001696,CUST-0000070,2024-01-09,add_to_cart,mobile,5.59,9,1,0,0
EVT-00000001697,CUST-0000070,2023-09-05,product_view,mobile,11.07,11,0,0,0
EVT-00000001698,CUST-0000070,2023-05-08,product_view,desktop,8.73,6,0,0,0
EVT-00000001699,CUST-0000070,2024-06-03,page_view,mobile,6.62,7,0,0,0
EVT-00000001700,CUST-0000070,2024-07-11,add_to_cart,mobile,8.47,5,1,0,0
EVT-00000001701,CUST-0000070,2023-12-18,add_to_cart,desktop,11.51,9,1,0,0
EVT-00000001702,CUST-0000070,2023-08-17,checkout_start,tablet,8.63,11,1,1,0
EVT-00000001703,CUST-0000070,2023-08-17,product_view,desktop,14.24,11,0,0,0
EVT-00000001704,CUST-0000070,2024-02-01,checkout_start,mobile,7.95,11,1,1,1
EVT-00000001705,CUST-0000070,2023-11-20,product_view,mobile,6.06,9,0,0,0
EVT-00000001706,CUST-0000070,2023-12-30,page_view,desktop,7.66,4,0,0,0
EVT-00000001707,CUST-0000070,2023-02-14,product_view,tablet,5.83,4,1,0,0
EVT-00000001708,CUST-0000070,2025-12-30,page_view,desktop,5.74,6,0,0,0
EVT-00000001709,CUST-0000070,2023-05-07,wishlist,mobile,8.08,12,1,0,0
EVT-00000001710,CUST-0000070,2023-05-09,page_view,mobile,9.62,11,0,0,0
EVT-00000001711,CUST-0000070,2025-09-19,page_view,mobile,5.58,7,0,0,0
EVT-00000001712,CUST-0000070,2023-05-25,product_view,mobile,3.55,9,0,0,0
EVT-00000001713,CUST-0000070,2023-10-01,app_open,desktop,1.18,8,0,0,0
EVT-00000001714,CUST-0000070,2024-01-20,checkout_start,desktop,4.1,7,1,1,0
EVT-00000001715,CUST-0000070,2024-09-18,product_view,mobile,4.83,6,1,1,0
EVT-00000001716,CUST-0000070,2024-06-26,add_to_cart,mobile,7.02,9,1,0,0
EVT-00000001717,CUST-0000070,2025-07-27,wishlist,mobile,12.56,6,0,0,0
EVT-00000001718,CUST-0000070,2024-06-05,add_to_cart,mobile,7.59,8,1,1,0
EVT-00000001719,CUST-0000070,2024-02-25,page_view,mobile,10.03,13,0,0,0
EVT-00000001720,CUST-0000070,2024-01-31,product_view,mobile,7.43,8,0,0,0
EVT-00000001721,CUST-0000071,2024-09-16,add_to_cart,mobile,3.13,3,1,0,0
EVT-00000001722,CUST-0000071,2025-08-13,page_view,mobile,9.76,1,0,0,0
EVT-00000001723,CUST-0000071,2023-08-31,app_open,mobile,6.89,13,1,0,0
EVT-00000001724,CUST-0000071,2024-01-13,page_view,desktop,9.11,1,0,0,0
EVT-00000001725,CUST-0000071,2024-08-03,product_view,mobile,7.91,15,0,0,0
EVT-00000001726,CUST-0000071,2025-11-18,app_open,mobile,6.37,9,0,0,0
EVT-00000001727,CUST-0000071,2023-11-25,app_open,mobile,4.41,10,1,0,0
EVT-00000001728,CUST-0000071,2025-01-02,app_open,mobile,9.8,7,0,0,0
EVT-00000001729,CUST-0000071,2024-08-05,wishlist,tablet,6.24,6,0,0,0
EVT-00000001730,CUST-0000071,2024-08-18,product_view,mobile,5.31,9,0,0,0
EVT-00000001731,CUST-0000071,2025-10-24,page_view,mobile,10.74,8,0,0,0
EVT-00000001732,CUST-0000071,2024-08-03,page_view,mobile,6.92,8,1,0,0
EVT-00000001733,CUST-0000071,2023-11-07,product_view,desktop,7.55,12,0,0,0
EVT-00000001734,CUST-0000071,2023-02-10,page_view,mobile,0.2,13,1,0,0
EVT-00000001735,CUST-0000071,2025-05-09,product_view,mobile,12.99,7,0,0,0
EVT-00000001736,CUST-0000071,2025-11-30,app_open,mobile,9.87,3,0,0,0
EVT-00000001737,CUST-0000071,2023-05-01,page_view,mobile,9.49,6,0,0,0
EVT-00000001738,CUST-0000071,2025-12-01,wishlist,mobile,8.32,10,0,0,0
EVT-00000001739,CUST-0000071,2025-06-25,page_view,mobile,9.54,8,0,0,0
EVT-00000001740,CUST-0000071,2025-10-03,add_to_cart,desktop,6.84,7,1,1,1
EVT-00000001741,CUST-0000071,2025-11-16,add_to_cart,mobile,9.47,9,1,0,0
EVT-00000001742,CUST-0000071,2024-10-12,product_view,mobile,8.65,1,0,0,0
EVT-00000001743,CUST-0000071,2023-07-29,product_view,mobile,7.88,8,1,1,0
EVT-00000001744,CUST-0000071,2025-03-16,app_open,mobile,6.45,7,0,0,0
EVT-00000001745,CUST-0000071,2023-05-08,product_view,mobile,8.87,8,0,0,0
EVT-00000001746,CUST-0000071,2023-06-22,app_open,mobile,0.2,6,0,0,0
EVT-00000001747,CUST-0000072,2023-09-11,page_view,mobile,3.62,8,0,0,0
EVT-00000001748,CUST-0000072,2023-12-26,app_open,mobile,5.25,1,0,0,0
EVT-00000001749,CUST-0000072,2024-06-03,product_view,mobile,10.21,9,0,0,0
EVT-00000001750,CUST-0000072,2025-03-17,app_open,mobile,7.12,9,0,0,0
EVT-00000001751,CUST-0000072,2023-12-06,add_to_cart,mobile,9.39,5,1,0,0
EVT-00000001752,CUST-0000072,2023-01-26,purchase,mobile,3.71,3,1,1,1
EVT-00000001753,CUST-0000072,2024-10-26,wishlist,mobile,5.66,10,0,0,0
EVT-00000001754,CUST-0000072,2025-02-24,checkout_start,mobile,1.74,10,1,1,0
EVT-00000001755,CUST-0000072,2024-11-24,page_view,mobile,8.17,7,0,0,0
EVT-00000001756,CUST-0000072,2024-01-05,checkout_start,mobile,7.22,7,1,1,1
EVT-00000001757,CUST-0000072,2025-12-31,page_view,mobile,7.02,13,1,0,0
EVT-00000001758,CUST-0000072,2025-09-06,purchase,desktop,10.33,8,1,1,1
EVT-00000001759,CUST-0000072,2023-11-05,wishlist,mobile,4.22,11,0,0,0
EVT-00000001760,CUST-0000072,2025-12-02,checkout_start,desktop,5.04,8,1,1,0
EVT-00000001761,CUST-0000072,2025-03-30,add_to_cart,mobile,5.42,10,1,0,0
EVT-00000001762,CUST-0000072,2024-01-06,product_view,mobile,7.06,5,0,0,0
EVT-00000001763,CUST-0000072,2024-10-01,add_to_cart,desktop,7.2,11,1,0,0
EVT-00000001764,CUST-0000072,2023-07-05,purchase,mobile,7.2,6,1,1,1
EVT-00000001765,CUST-0000072,2025-11-11,add_to_cart,mobile,8.0,10,1,1,0
EVT-00000001766,CUST-0000072,2023-01-17,purchase,mobile,13.02,4,1,1,1
EVT-00000001767,CUST-0000072,2023-07-01,page_view,mobile,8.08,8,0,0,0
EVT-00000001768,CUST-0000072,2023-07-21,app_open,mobile,8.17,8,0,0,0
EVT-00000001769,CUST-0000072,2025-04-22,checkout_start,tablet,9.44,10,1,1,0
EVT-00000001770,CUST-0000072,2023-10-13,page_view,mobile,4.68,6,0,0,0
EVT-00000001771,CUST-0000072,2024-07-24,product_view,mobile,10.41,5,0,0,0
EVT-00000001772,CUST-0000072,2024-11-01,checkout_start,mobile,11.07,15,1,1,0
EVT-00000001773,CUST-0000072,2024-06-12,page_view,mobile,3.86,13,0,0,0
EVT-00000001774,CUST-0000072,2024-06-24,wishlist,mobile,3.63,10,0,0,0
EVT-00000001775,CUST-0000072,2023-10-10,wishlist,mobile,2.44,16,0,0,0
EVT-00000001776,CUST-0000072,2025-03-30,product_view,mobile,8.84,8,1,0,0
EVT-00000001777,CUST-0000072,2024-11-22,add_to_cart,mobile,13.51,10,1,0,0
EVT-00000001778,CUST-0000072,2025-04-15,page_view,mobile,6.72,5,0,0,0
EVT-00000001779,CUST-0000072,2025-10-22,app_open,mobile,7.11,6,1,0,0
EVT-00000001780,CUST-0000073,2024-08-07,page_view,mobile,6.9,6,0,0,0
EVT-00000001781,CUST-0000073,2023-04-20,product_view,desktop,7.32,3,0,0,0
EVT-00000001782,CUST-0000073,2023-06-10,wishlist,mobile,7.29,10,0,0,0
EVT-00000001783,CUST-0000073,2023-09-29,page_view,mobile,3.52,8,0,0,0
EVT-00000001784,CUST-0000073,2024-12-20,wishlist,mobile,5.45,9,1,1,0
EVT-00000001785,CUST-0000073,2023-07-30,page_view,mobile,0.2,10,0,0,0
EVT-00000001786,CUST-0000073,2025-05-11,app_open,mobile,3.74,12,0,0,0
EVT-00000001787,CUST-0000073,2023-05-02,add_to_cart,desktop,6.95,12,1,1,0
EVT-00000001788,CUST-0000073,2024-09-17,checkout_start,mobile,4.83,10,1,1,0
EVT-00000001789,CUST-0000073,2023-05-04,page_view,mobile,8.63,8,0,0,0
EVT-00000001790,CUST-0000073,2024-01-06,product_view,mobile,2.3,7,0,0,0
EVT-00000001791,CUST-0000073,2024-03-22,app_open,mobile,4.45,2,0,0,0
EVT-00000001792,CUST-0000073,2024-04-12,wishlist,tablet,3.61,6,0,0,0
EVT-00000001793,CUST-0000074,2025-04-22,add_to_cart,desktop,8.98,2,1,0,0
EVT-00000001794,CUST-0000074,2023-09-03,checkout_start,mobile,7.84,6,1,1,0
EVT-00000001795,CUST-0000074,2025-04-08,product_view,mobile,6.18,11,0,0,0
EVT-00000001796,CUST-0000074,2024-04-29,page_view,mobile,5.71,13,0,0,0
EVT-00000001797,CUST-0000074,2025-10-21,add_to_cart,mobile,7.38,14,1,0,0
EVT-00000001798,CUST-0000074,2025-04-08,page_view,desktop,6.08,11,0,0,0
EVT-00000001799,CUST-0000074,2025-01-04,app_open,mobile,1.74,9,0,0,0
EVT-00000001800,CUST-0000074,2024-03-13,product_view,mobile,6.76,12,0,0,0
EVT-00000001801,CUST-0000074,2025-05-17,add_to_cart,mobile,0.2,6,1,0,0
EVT-00000001802,CUST-0000074,2024-01-26,wishlist,mobile,8.54,1,0,0,0
EVT-00000001803,CUST-0000074,2025-02-09,page_view,mobile,3.6,4,0,0,0
EVT-00000001804,CUST-0000074,2025-06-22,add_to_cart,desktop,4.29,4,1,1,0
EVT-00000001805,CUST-0000074,2024-04-02,wishlist,desktop,1.79,8,0,0,0
EVT-00000001806,CUST-0000074,2025-10-09,app_open,mobile,6.3,7,0,0,0
EVT-00000001807,CUST-0000074,2023-02-08,product_view,desktop,8.59,8,1,1,1
EVT-00000001808,CUST-0000074,2024-09-14,page_view,mobile,3.08,5,0,0,0
EVT-00000001809,CUST-0000074,2025-07-12,app_open,desktop,0.2,11,0,0,0
EVT-00000001810,CUST-0000074,2025-01-10,product_view,mobile,2.21,6,0,0,0
EVT-00000001811,CUST-0000074,2025-06-06,page_view,mobile,0.2,8,0,0,0
EVT-00000001812,CUST-0000074,2023-09-28,product_view,mobile,3.13,11,0,0,0
EVT-00000001813,CUST-0000074,2024-01-09,page_view,mobile,1.74,7,0,0,0
EVT-00000001814,CUST-0000074,2025-07-19,page_view,mobile,2.03,3,0,0,0
EVT-00000001815,CUST-0000074,2024-01-18,product_view,mobile,4.76,1,0,0,0
EVT-00000001816,CUST-0000074,2024-05-17,page_view,desktop,3.07,7,0,0,0
EVT-00000001817,CUST-0000074,2024-01-22,page_view,mobile,5.08,9,0,0,0
EVT-00000001818,CUST-0000075,2023-01-13,checkout_start,mobile,8.9,11,1,1,0
EVT-00000001819,CUST-0000075,2024-09-29,app_open,mobile,9.04,16,1,1,0
EVT-00000001820,CUST-0000075,2024-02-25,checkout_start,desktop,4.88,10,1,1,0
EVT-00000001821,CUST-0000075,2025-09-09,campaign_click,tablet,9.21,7,0,0,0
EVT-00000001822,CUST-0000075,2025-10-04,wishlist,mobile,6.94,14,1,0,0
EVT-00000001823,CUST-0000075,2025-05-10,add_to_cart,mobile,10.26,16,1,1,0
EVT-00000001824,CUST-0000075,2025-10-29,app_open,mobile,7.07,6,1,1,0
EVT-00000001825,CUST-0000075,2025-07-20,add_to_cart,mobile,9.43,9,1,1,0
EVT-00000001826,CUST-0000075,2025-09-25,page_view,mobile,8.71,9,0,0,0
EVT-00000001827,CUST-0000075,2024-12-12,checkout_start,mobile,8.88,13,1,1,1
EVT-00000001828,CUST-0000075,2024-07-12,add_to_cart,mobile,6.83,5,1,0,0
EVT-00000001829,CUST-0000075,2023-04-18,page_view,mobile,5.76,4,0,0,0
EVT-00000001830,CUST-0000075,2025-08-03,page_view,mobile,10.44,4,0,0,0
EVT-00000001831,CUST-0000075,2024-09-30,campaign_click,mobile,6.71,6,0,0,0
EVT-00000001832,CUST-0000075,2025-09-27,app_open,mobile,7.72,8,0,0,0
EVT-00000001833,CUST-0000075,2025-10-20,page_view,mobile,2.55,1,0,0,0
EVT-00000001834,CUST-0000075,2024-01-10,page_view,mobile,4.78,2,0,0,0
EVT-00000001835,CUST-0000075,2025-06-05,page_view,mobile,8.16,9,0,0,0
EVT-00000001836,CUST-0000075,2025-01-22,page_view,mobile,7.86,11,0,0,0
EVT-00000001837,CUST-0000075,2023-10-01,add_to_cart,mobile,8.95,5,1,1,1
EVT-00000001838,CUST-0000075,2023-03-16,app_open,mobile,3.01,8,0,0,0
EVT-00000001839,CUST-0000075,2025-01-12,app_open,mobile,6.48,9,1,0,0
EVT-00000001840,CUST-0000076,2025-03-11,add_to_cart,mobile,4.97,11,1,0,0
EVT-00000001841,CUST-0000076,2024-12-24,wishlist,mobile,5.8,3,0,0,0
EVT-00000001842,CUST-0000076,2025-03-24,product_view,mobile,2.66,7,0,0,0
EVT-00000001843,CUST-0000076,2025-08-11,page_view,mobile,2.93,6,0,0,0
EVT-00000001844,CUST-0000076,2024-05-08,page_view,tablet,0.2,13,0,0,0
EVT-00000001845,CUST-0000076,2025-06-20,page_view,mobile,5.58,5,0,0,0
EVT-00000001846,CUST-0000076,2023-10-20,app_open,mobile,7.31,9,0,0,0
EVT-00000001847,CUST-0000076,2025-07-07,add_to_cart,mobile,9.95,5,1,0,0
EVT-00000001848,CUST-0000076,2023-02-08,app_open,mobile,6.89,9,0,0,0
EVT-00000001849,CUST-0000076,2023-08-09,add_to_cart,mobile,6.59,1,1,1,1
EVT-00000001850,CUST-0000076,2023-06-14,product_view,mobile,0.74,5,0,0,0
EVT-00000001851,CUST-0000076,2025-04-11,add_to_cart,mobile,0.96,24,1,0,0
EVT-00000001852,CUST-0000076,2023-06-02,wishlist,mobile,4.49,8,0,0,0
EVT-00000001853,CUST-0000076,2025-03-14,wishlist,mobile,5.31,4,0,0,0
EVT-00000001854,CUST-0000076,2024-01-26,app_open,mobile,3.6,10,0,0,0
EVT-00000001855,CUST-0000076,2023-02-19,add_to_cart,desktop,8.45,9,1,1,0
EVT-00000001856,CUST-0000076,2024-11-28,product_view,mobile,4.26,10,0,0,0
EVT-00000001857,CUST-0000076,2025-02-20,checkout_start,mobile,3.16,3,1,1,0
EVT-00000001858,CUST-0000076,2023-11-18,add_to_cart,mobile,1.82,5,1,1,1
EVT-00000001859,CUST-0000076,2025-12-12,add_to_cart,mobile,1.13,4,1,0,0
EVT-00000001860,CUST-0000077,2023-09-04,page_view,mobile,3.48,12,0,0,0
EVT-00000001861,CUST-0000077,2023-07-06,page_view,mobile,0.2,1,0,0,0
EVT-00000001862,CUST-0000077,2023-09-24,page_view,mobile,8.27,7,0,0,0
EVT-00000001863,CUST-0000077,2025-11-24,page_view,mobile,4.66,10,0,0,0
EVT-00000001864,CUST-0000077,2023-06-11,add_to_cart,mobile,7.63,6,1,0,0
EVT-00000001865,CUST-0000077,2024-11-03,product_view,desktop,3.18,10,0,0,0
EVT-00000001866,CUST-0000077,2025-03-01,app_open,desktop,4.55,11,0,0,0
EVT-00000001867,CUST-0000077,2024-05-19,product_view,mobile,5.63,11,0,0,0
EVT-00000001868,CUST-0000077,2025-09-25,product_view,mobile,5.8,5,0,0,0
EVT-00000001869,CUST-0000077,2025-09-29,add_to_cart,mobile,6.95,12,1,0,0
EVT-00000001870,CUST-0000077,2023-12-08,product_view,mobile,5.16,6,0,0,0
EVT-00000001871,CUST-0000077,2025-09-14,add_to_cart,mobile,5.83,5,1,0,0
EVT-00000001872,CUST-0000077,2024-04-11,add_to_cart,mobile,2.01,4,1,1,0
EVT-00000001873,CUST-0000077,2023-07-25,page_view,mobile,4.83,13,0,0,0
EVT-00000001874,CUST-0000077,2024-06-16,add_to_cart,tablet,3.9,7,1,0,0
